306.1239306 +16.7621680     105550.4     285.7898 hatp23b.00000050.out.fits	01:32:49.706        	
306.1239397 +16.7621824       105576     285.9043 hatp23b.00000051.out.fits	01:33:54.503        	
306.1239394 +16.7621731     105158.5     288.9709 hatp23b.00000052.out.fits	01:34:59.293        	
306.1239188 +16.7621870     105215.3     286.2477 hatp23b.00000053.out.fits	01:36:04.090        	
306.1239283 +16.7621789     105605.6     286.8916 hatp23b.00000054.out.fits	01:37:08.872        	
306.1239238 +16.7621797     106229.6     286.1676 hatp23b.00000055.out.fits	01:38:13.639        	
306.1239270 +16.7621920     106179.5     286.2677 hatp23b.00000056.out.fits	01:39:18.467        	
306.1239320 +16.7621789     106390.6     286.3432 hatp23b.00000057.out.fits	01:40:23.233        	
306.1239249 +16.7621729     105897.8     286.5142 hatp23b.00000058.out.fits	01:41:28.030        	
306.1239308 +16.7621755     105672.8     286.0377 hatp23b.00000059.out.fits	01:42:32.812        	
306.1239948 +16.7622047     106671.8      286.562 hatp23b.00000060.out.fits	01:43:37.595        	
306.1239353 +16.7621805     105998.4     286.6944 hatp23b.00000061.out.fits	01:44:42.376        	
306.1239306 +16.7621743     105788.9     286.3412 hatp23b.00000062.out.fits	01:45:47.158        	
306.1239846 +16.7622104       106638     287.0563 hatp23b.00000063.out.fits	01:46:52.003        	
306.1239831 +16.7622045     107044.9     287.4445 hatp23b.00000064.out.fits	01:47:56.769        	
306.1239904 +16.7622011     105782.1     286.0622 hatp23b.00000065.out.fits	01:49:01.535        	
306.1239756 +16.7622096     106319.6     287.1108 hatp23b.00000066.out.fits	01:50:06.317        	
306.1239896 +16.7621980     106997.4     287.3279 hatp23b.00000067.out.fits	01:51:11.098        	
306.1239860 +16.7622046     106956.9      287.345 hatp23b.00000068.out.fits	01:52:15.880        	
306.1239871 +16.7622072     106987.9     287.5389 hatp23b.00000069.out.fits	01:53:20.662        	
306.1239289 +16.7621890     106435.6       287.11 hatp23b.00000070.out.fits	01:54:25.445        	
306.1239287 +16.7621733     106436.4     287.1264 hatp23b.00000071.out.fits	01:55:30.226        	
306.1239287 +16.7621759     107112.8     287.4153 hatp23b.00000072.out.fits	01:56:34.992        	
306.1239335 +16.7621752     106929.8     287.8932 hatp23b.00000073.out.fits	01:57:39.758        	
306.1239117 +16.7621779     106696.2     287.6006 hatp23b.00000074.out.fits	01:58:44.588        	
306.1239739 +16.7622051     106232.5     287.2365 hatp23b.00000075.out.fits	01:59:49.385        	
306.1239290 +16.7621739     106118.8     287.2732 hatp23b.00000076.out.fits	02:00:54.167        	
306.1239269 +16.7621729     105105.2     286.6746 hatp23b.00000077.out.fits	02:01:58.932        	
306.1239271 +16.7621739     105238.2     286.5808 hatp23b.00000078.out.fits	02:03:03.699        	
306.1239365 +16.7621686     105764.6      286.963 hatp23b.00000079.out.fits	02:04:08.465        	
306.1239865 +16.7622077     105314.4      286.818 hatp23b.00000080.out.fits	02:05:13.232        	
306.1239776 +16.7622049     105511.9     287.2683 hatp23b.00000081.out.fits	02:06:18.029        	
