306.0439138 +16.6930370     52240.16     262.0948 hatp23b.00000030.out.fits	01:11:14.148        	
306.0439517 +16.6930387     56766.68     252.2544 hatp23b.00000031.out.fits	01:12:18.929        	
306.0439434 +16.6930580     47924.15     263.1781 hatp23b.00000032.out.fits	01:13:23.711        	
306.0439367 +16.6930436      51358.4     258.0157 hatp23b.00000033.out.fits	01:14:28.493        	
306.0439093 +16.6930307     49664.41     267.2322 hatp23b.00000034.out.fits	01:15:33.259        	
306.0439416 +16.6930401      57004.1     253.5412 hatp23b.00000035.out.fits	01:16:38.025        	
306.0439432 +16.6930397     56800.41     249.6373 hatp23b.00000036.out.fits	01:17:42.791        	
306.0439475 +16.6930332     56803.95     250.1989 hatp23b.00000037.out.fits	01:18:47.573        	
306.0439379 +16.6930466     56742.86     251.2852 hatp23b.00000038.out.fits	01:19:52.339        	
306.0439474 +16.6930391     56491.72     250.0105 hatp23b.00000039.out.fits	01:20:57.120        	
306.0439430 +16.6930401     56593.17     249.7053 hatp23b.00000040.out.fits	01:22:01.902        	
306.0439477 +16.6930298     55543.45      247.113 hatp23b.00000041.out.fits	01:23:06.699        	
306.0439196 +16.6930302     56701.63     247.6296 hatp23b.00000042.out.fits	01:24:11.496        	
306.0439443 +16.6930165     57002.24     242.3376 hatp23b.00000043.out.fits	01:25:16.262        	
306.0439280 +16.6930344     57021.11     241.8121 hatp23b.00000044.out.fits	01:26:21.028        	
306.0439462 +16.6930443     57283.79     241.3954 hatp23b.00000045.out.fits	01:27:25.826        	
306.0439441 +16.6930354     56872.65     240.7417 hatp23b.00000046.out.fits	01:28:30.592        	
306.0439323 +16.6930271     56731.36     240.2761 hatp23b.00000047.out.fits	01:29:35.358        	
306.0439213 +16.6930363     57185.68     243.4251 hatp23b.00000048.out.fits	01:30:40.154        	
306.0439381 +16.6930465     51657.86     250.0202 hatp23b.00000049.out.fits	01:31:44.921        	
306.0439023 +16.6930438     56743.67     240.8458 hatp23b.00000050.out.fits	01:32:49.706        	
306.0439307 +16.6930336     57218.18     241.4333 hatp23b.00000051.out.fits	01:33:54.503        	
306.0439089 +16.6930463     56900.71     245.0066 hatp23b.00000052.out.fits	01:34:59.293        	
306.0439105 +16.6930506     56177.41     241.3547 hatp23b.00000053.out.fits	01:36:04.090        	
306.0439192 +16.6930221     56475.86     241.5828 hatp23b.00000054.out.fits	01:37:08.872        	
306.0439076 +16.6930159     56959.22     241.3625 hatp23b.00000055.out.fits	01:38:13.639        	
306.0439123 +16.6930332     57509.82     241.4536 hatp23b.00000056.out.fits	01:39:18.467        	
306.0439145 +16.6930370     56678.14     240.6868 hatp23b.00000057.out.fits	01:40:23.233        	
306.0439131 +16.6930186     56835.71     241.6446 hatp23b.00000058.out.fits	01:41:28.030        	
306.0439235 +16.6930314     57340.93     241.0345 hatp23b.00000059.out.fits	01:42:32.812        	
306.0439539 +16.6930524        56914     241.2435 hatp23b.00000060.out.fits	01:43:37.595        	
306.0439164 +16.6930389     56707.39     241.3346 hatp23b.00000061.out.fits	01:44:42.376        	
306.0439273 +16.6930409     56968.23     241.5838 hatp23b.00000062.out.fits	01:45:47.158        	
306.0439527 +16.6930598     56784.31     241.2966 hatp23b.00000063.out.fits	01:46:52.003        	
306.0439557 +16.6930657     57408.07      241.781 hatp23b.00000064.out.fits	01:47:56.769        	
306.0439544 +16.6930478     56760.26     241.2948 hatp23b.00000065.out.fits	01:49:01.535        	
306.0439437 +16.6930655     57337.04     242.4803 hatp23b.00000066.out.fits	01:50:06.317        	
306.0439466 +16.6930519        56992     241.3697 hatp23b.00000067.out.fits	01:51:11.098        	
306.0439560 +16.6930533     57050.24     241.6354 hatp23b.00000068.out.fits	01:52:15.880        	
306.0439435 +16.6930613     57632.37     242.2239 hatp23b.00000069.out.fits	01:53:20.662        	
306.0439134 +16.6930276      57032.3     241.8132 hatp23b.00000070.out.fits	01:54:25.445        	
306.0439065 +16.6930365     56834.25     241.2403 hatp23b.00000071.out.fits	01:55:30.226        	
306.0439259 +16.6930398     57253.78     242.0117 hatp23b.00000072.out.fits	01:56:34.992        	
306.0439075 +16.6930320     57586.79     242.9992 hatp23b.00000073.out.fits	01:57:39.758        	
306.0439060 +16.6930354     57446.93     242.3542 hatp23b.00000074.out.fits	01:58:44.588        	
306.0439443 +16.6930649     57604.87     242.6915 hatp23b.00000075.out.fits	01:59:49.385        	
306.0439155 +16.6930350     57388.68     242.7794 hatp23b.00000076.out.fits	02:00:54.167        	
306.0439252 +16.6930285     56487.97     241.9377 hatp23b.00000077.out.fits	02:01:58.932        	
306.0439252 +16.6930339     56906.57     242.2119 hatp23b.00000078.out.fits	02:03:03.699        	
306.0439336 +16.6930251     56929.44     242.6047 hatp23b.00000079.out.fits	02:04:08.465        	
306.0439584 +16.6930612     56775.86      242.236 hatp23b.00000080.out.fits	02:05:13.232        	
306.0439393 +16.6930549     56996.89     242.6936 hatp23b.00000081.out.fits	02:06:18.029        	
306.0439230 +16.6930285     56701.86     242.3457 hatp23b.00000082.out.fits	02:07:22.826        	
306.0439089 +16.6930263     56858.75     242.3961 hatp23b.00000083.out.fits	02:08:27.608        	
306.0439106 +16.6930263     56748.86     242.3647 hatp23b.00000084.out.fits	02:09:32.406        	
306.0439057 +16.6930360     57029.44     241.8445 hatp23b.00000085.out.fits	02:10:37.187        	
306.0439218 +16.6930281     57079.73     242.6635 hatp23b.00000086.out.fits	02:11:41.969        	
306.0439068 +16.6930406     56768.39     242.2133 hatp23b.00000087.out.fits	02:12:46.782        	
306.0439096 +16.6930259     57156.32     243.1014 hatp23b.00000088.out.fits	02:13:51.642        	
306.0439230 +16.6930174     56903.13     242.8219 hatp23b.00000089.out.fits	02:14:56.439        	
306.0439066 +16.6930317     57054.34     243.0142 hatp23b.00000090.out.fits	02:16:01.221        	
306.0439264 +16.6930297     56705.88     243.4224 hatp23b.00000091.out.fits	02:17:06.003        	
306.0439066 +16.6930390     56903.64      243.082 hatp23b.00000092.out.fits	02:18:10.800        	
306.0439166 +16.6930267      57581.3     243.6286 hatp23b.00000093.out.fits	02:19:15.566        	
306.0439296 +16.6930288     57170.23     243.3184 hatp23b.00000094.out.fits	02:20:20.331        	
306.0438845 +16.6930147      57197.5     242.7713 hatp23b.00000095.out.fits	02:21:25.129        	
306.0439129 +16.6930346     56438.28     242.9451 hatp23b.00000096.out.fits	02:22:29.911        	
306.0439184 +16.6930307     56816.48     242.7299 hatp23b.00000097.out.fits	02:23:34.724        	
306.0439309 +16.6930241      57147.5      243.172 hatp23b.00000098.out.fits	02:24:39.505        	
306.0439276 +16.6930382     56910.36     243.0743 hatp23b.00000099.out.fits	02:25:44.287        	
306.0439261 +16.6930258     57130.05     242.7556 hatp23b.00000100.out.fits	02:26:49.069        	
306.0439275 +16.6930403     56581.49     242.8784 hatp23b.00000101.out.fits	02:27:53.850        	
306.0439062 +16.6930381     56779.14     242.7777 hatp23b.00000102.out.fits	02:28:58.616        	
306.0439156 +16.6930083     56456.09     242.8726 hatp23b.00000103.out.fits	02:30:03.398        	
306.0439287 +16.6930389      56871.3     289.0251 hatp23b.00000105.out.fits	02:44:03.595        	
306.0439142 +16.6930373      56347.6     267.6081 hatp23b.00000106.out.fits	02:45:08.394        	
306.0439322 +16.6930388     56405.25     244.0568 hatp23b.00000107.out.fits	02:46:13.160        	
306.0439174 +16.6930283     56097.83     250.0788 hatp23b.00000108.out.fits	02:47:17.958        	
306.0439232 +16.6930309     56427.53      243.427 hatp23b.00000109.out.fits	02:48:22.739        	
306.0439128 +16.6930273     56288.88     243.3371 hatp23b.00000110.out.fits	02:49:27.505        	
306.0439148 +16.6930325     56680.05     244.2819 hatp23b.00000111.out.fits	02:50:32.288        	
306.0439218 +16.6930258     56746.62     244.0663 hatp23b.00000112.out.fits	02:51:37.054        	
306.0439190 +16.6930330      56433.5     243.5864 hatp23b.00000113.out.fits	02:52:41.836        	
306.0439290 +16.6930178     56321.59     243.9673 hatp23b.00000114.out.fits	02:53:46.587        	
306.0439419 +16.6930364     56263.06     243.9456 hatp23b.00000115.out.fits	02:54:51.369        	
306.0439332 +16.6930248      55715.4      243.723 hatp23b.00000116.out.fits	02:55:56.198        	
306.0439074 +16.6930271     56325.97      244.269 hatp23b.00000117.out.fits	02:57:00.981        	
306.0439155 +16.6930252     56356.92     244.3105 hatp23b.00000118.out.fits	02:58:05.763        	
306.0439158 +16.6930135      56271.8     243.9106 hatp23b.00000119.out.fits	02:59:10.545        	
306.0439228 +16.6930349      55943.1     244.3346 hatp23b.00000120.out.fits	03:00:15.326        	
306.0439340 +16.6930448     55205.49     243.5073 hatp23b.00000121.out.fits	03:01:20.108        	
306.0439304 +16.6930483     56127.74     243.9022 hatp23b.00000122.out.fits	03:02:24.874        	
306.0439486 +16.6930521     56082.59     250.0272 hatp23b.00000123.out.fits	03:03:29.656        	
306.0439467 +16.6930497     55569.27     244.4566 hatp23b.00000124.out.fits	03:04:34.438        	
306.0439425 +16.6930495     55896.59     243.8712 hatp23b.00000125.out.fits	03:05:39.251        	
306.0439468 +16.6930395     56103.71     244.2386 hatp23b.00000126.out.fits	03:06:44.032        	
306.0439431 +16.6930481      56054.7      243.744 hatp23b.00000127.out.fits	03:07:48.829        	
306.0439461 +16.6930546     55465.84      245.474 hatp23b.00000128.out.fits	03:08:53.611        	
306.0439409 +16.6930526     56337.93     245.3463 hatp23b.00000129.out.fits	03:09:58.393        	
306.0439442 +16.6930436     55697.06     242.9072 hatp23b.00000130.out.fits	03:11:03.190        	
306.0439515 +16.6930491     56175.11     244.4044 hatp23b.00000131.out.fits	03:12:07.973        	
306.0439585 +16.6930498     56141.87     243.6596 hatp23b.00000132.out.fits	03:13:12.755        	
306.0439339 +16.6930473     55721.77     243.9328 hatp23b.00000133.out.fits	03:14:17.551        	
306.0439345 +16.6930609     56114.46     243.4742 hatp23b.00000134.out.fits	03:15:22.333        	
306.0439404 +16.6930550     55922.86     243.8512 hatp23b.00000135.out.fits	03:16:27.146        	
306.0439359 +16.6930551     56272.62     243.6587 hatp23b.00000136.out.fits	03:17:31.928        	
306.0439311 +16.6930559     56174.16     243.8389 hatp23b.00000137.out.fits	03:18:36.709        	
306.0439461 +16.6930613     55853.62     243.6479 hatp23b.00000138.out.fits	03:19:41.491        	
306.0439575 +16.6930426     56504.64     243.2052 hatp23b.00000139.out.fits	03:20:46.289        	
306.0439399 +16.6930530     56296.66      242.998 hatp23b.00000140.out.fits	03:21:51.040        	
306.0439350 +16.6930514     55824.03     242.8208 hatp23b.00000141.out.fits	03:22:55.806        	
306.0439486 +16.6930623     56022.49     244.0997 hatp23b.00000142.out.fits	03:24:00.587        	
306.0439584 +16.6930540     57043.18     244.0757 hatp23b.00000143.out.fits	03:25:05.370        	
306.0439434 +16.6930489     56616.79     243.5226 hatp23b.00000144.out.fits	03:26:10.229        	
306.0439431 +16.6930466     56893.46     243.5763 hatp23b.00000145.out.fits	03:27:15.011        	
306.0439403 +16.6930652     56640.72     244.1404 hatp23b.00000146.out.fits	03:28:19.809        	
306.0439366 +16.6930508     56728.21     243.6459 hatp23b.00000147.out.fits	03:29:24.590        	
306.0439450 +16.6930429     55286.01     241.2968 hatp23b.00000148.out.fits	03:30:29.372        	
306.0439442 +16.6930435     56981.59     243.1599 hatp23b.00000149.out.fits	03:31:34.170        	
306.0439339 +16.6930484     57523.12     243.6767 hatp23b.00000150.out.fits	03:32:38.951        	
306.0439340 +16.6930515     56824.96     243.9078 hatp23b.00000151.out.fits	03:33:43.748        	
306.0439518 +16.6930460      56405.9     243.5095 hatp23b.00000152.out.fits	03:34:48.530        	
306.0439353 +16.6930401     56909.46     243.7497 hatp23b.00000153.out.fits	03:35:53.312        	
306.0439463 +16.6930419      57784.6     243.7766 hatp23b.00000154.out.fits	03:36:58.109        	
306.0439450 +16.6930438     57392.02     244.2817 hatp23b.00000155.out.fits	03:38:02.891        	
306.0439447 +16.6930418     56738.89     243.1408 hatp23b.00000156.out.fits	03:39:07.689        	
306.0439480 +16.6930535     57210.87     243.8735 hatp23b.00000157.out.fits	03:40:12.471        	
306.0439558 +16.6930449     57465.08     244.1859 hatp23b.00000158.out.fits	03:41:17.238        	
306.0439432 +16.6930432     56854.66     243.7048 hatp23b.00000159.out.fits	03:42:22.004        	
306.0439355 +16.6930444     57148.27     243.8486 hatp23b.00000160.out.fits	03:43:26.738        	
306.0439428 +16.6930294     57498.42     244.2407 hatp23b.00000161.out.fits	03:44:31.491        	
306.0439480 +16.6930513     56923.21     243.4937 hatp23b.00000162.out.fits	03:45:36.305        	
306.0439387 +16.6930350     57233.37     243.6787 hatp23b.00000163.out.fits	03:46:41.103        	
306.0439632 +16.6930473     57182.45     244.1422 hatp23b.00000164.out.fits	03:47:45.885        	
306.0439418 +16.6930453      57430.9     244.4691 hatp23b.00000165.out.fits	03:48:50.666        	
306.0439495 +16.6930434     57161.63     244.0242 hatp23b.00000166.out.fits	03:49:55.448        	
306.0439480 +16.6930519     57283.77     244.3842 hatp23b.00000167.out.fits	03:51:00.244        	
306.0439448 +16.6930443     57149.66     244.3561 hatp23b.00000168.out.fits	03:52:05.025        	
306.0439448 +16.6930329     57785.37     245.7181 hatp23b.00000169.out.fits	03:53:09.807        	
306.0439616 +16.6930519     57214.03     245.0106 hatp23b.00000170.out.fits	03:54:14.588        	
306.0439246 +16.6930354     57282.79     245.2075 hatp23b.00000171.out.fits	03:55:19.370        	
306.0439417 +16.6930444     57669.48     246.1865 hatp23b.00000172.out.fits	03:56:24.125        	
306.0439377 +16.6930252      56988.1     245.1106 hatp23b.00000173.out.fits	03:57:28.859        	
306.0439439 +16.6930513     56674.72     244.6321 hatp23b.00000174.out.fits	03:58:33.641        	
306.0439492 +16.6930506     56664.27     245.2456 hatp23b.00000175.out.fits	03:59:38.423        	
306.0439548 +16.6930488     56771.41     245.3826 hatp23b.00000176.out.fits	04:00:43.173        	
306.0439293 +16.6930431     56617.62     245.3669 hatp23b.00000177.out.fits	04:01:47.955        	
306.0439525 +16.6930383     56763.77     245.1505 hatp23b.00000178.out.fits	04:02:52.736        	
306.0439634 +16.6930442     56734.74     245.5577 hatp23b.00000179.out.fits	04:03:57.534        	
306.0439476 +16.6930319     56909.76     246.0245 hatp23b.00000180.out.fits	04:05:02.315        	
306.0439444 +16.6930393     57553.62     246.2757 hatp23b.00000181.out.fits	04:06:07.081        	
306.0439548 +16.6930464     57188.11     246.3887 hatp23b.00000182.out.fits	04:07:11.894        	
306.0439357 +16.6930399     57503.68     247.0164 hatp23b.00000183.out.fits	04:08:16.692        	
306.0439375 +16.6930385     57003.49     246.0788 hatp23b.00000184.out.fits	04:09:21.473        	
306.0439322 +16.6930323     57280.09     246.7889 hatp23b.00000185.out.fits	04:10:26.255        	
306.0439437 +16.6930354     56766.91     246.0941 hatp23b.00000186.out.fits	04:11:31.052        	
306.0439472 +16.6930496     56905.36     246.7961 hatp23b.00000187.out.fits	04:12:35.818        	
306.0439340 +16.6930472     56615.61     247.5454 hatp23b.00000188.out.fits	04:13:40.600        	
306.0439369 +16.6930404     56710.42     246.8227 hatp23b.00000189.out.fits	04:14:45.429        	
306.0439463 +16.6930490     56627.34     247.4383 hatp23b.00000190.out.fits	04:15:50.210        	
306.0439288 +16.6930469     56274.05     247.3276 hatp23b.00000191.out.fits	04:16:54.976        	
306.0439404 +16.6930378     56807.73     247.4376 hatp23b.00000192.out.fits	04:17:59.758        	
306.0439399 +16.6930560     55976.73     247.2979 hatp23b.00000193.out.fits	04:19:04.539        	
306.0439228 +16.6930585     55865.79     247.5487 hatp23b.00000194.out.fits	04:20:09.321        	
306.0439526 +16.6930445     56722.27     248.5139 hatp23b.00000195.out.fits	04:21:14.103        	
306.0439394 +16.6930497     55989.17     248.3283 hatp23b.00000196.out.fits	04:22:18.900        	
306.0439339 +16.6930555     55772.14     247.6389 hatp23b.00000197.out.fits	04:23:23.681        	
306.0439449 +16.6930388     56059.94     247.8948 hatp23b.00000198.out.fits	04:24:28.463        	
306.0439321 +16.6930516     55774.22     248.1946 hatp23b.00000199.out.fits	04:25:33.260        	
306.0439274 +16.6930634     55852.29     248.9606 hatp23b.00000200.out.fits	04:26:38.058        	
306.0439318 +16.6930424     55229.41     248.3734 hatp23b.00000201.out.fits	04:27:42.839        	
306.0439517 +16.6930501     55564.75     248.6374 hatp23b.00000202.out.fits	04:28:47.621        	
306.0439499 +16.6930518     56003.12     249.2188 hatp23b.00000203.out.fits	04:29:52.402        	
306.0439453 +16.6930456     56148.92     248.9261 hatp23b.00000204.out.fits	04:30:57.215        	
306.0439529 +16.6930506     55915.74     249.2143 hatp23b.00000205.out.fits	04:32:02.013        	
306.0439350 +16.6930625     55404.79     248.7838 hatp23b.00000206.out.fits	04:33:06.795        	
306.0439411 +16.6930501     56053.11      250.277 hatp23b.00000207.out.fits	04:34:11.577        	
306.0439488 +16.6930641     55288.74     249.3734 hatp23b.00000208.out.fits	04:35:16.329        	
306.0439385 +16.6930524     55445.58     249.8106 hatp23b.00000209.out.fits	04:36:21.112        	
306.0439462 +16.6930594     55563.87      250.496 hatp23b.00000210.out.fits	04:37:25.893        	
306.0439481 +16.6930466     55834.32     250.5276 hatp23b.00000211.out.fits	04:38:30.676        	
306.0439373 +16.6930531     55535.33      250.924 hatp23b.00000212.out.fits	04:39:35.457        	
306.0439284 +16.6930680     55052.65     249.9924 hatp23b.00000213.out.fits	04:40:40.240        	
306.0439570 +16.6930474     55153.66     250.3617 hatp23b.00000214.out.fits	04:41:45.038        	
306.0439175 +16.6930580     55170.05      251.405 hatp23b.00000215.out.fits	04:42:49.804        	
306.0439630 +16.6930418     55761.41     251.4153 hatp23b.00000216.out.fits	04:43:54.585        	
306.0439325 +16.6930439     55511.49     251.8211 hatp23b.00000217.out.fits	04:44:59.368        	
306.0439489 +16.6930381     55467.71     251.0566 hatp23b.00000218.out.fits	04:46:04.149        	
306.0439393 +16.6930374     54749.84      251.829 hatp23b.00000219.out.fits	04:47:08.932        	
306.0439402 +16.6930379     54170.82     251.3804 hatp23b.00000220.out.fits	04:48:13.730        	
306.0439015 +16.6930367     54388.43     251.6196 hatp23b.00000221.out.fits	04:49:18.511        	
306.0439055 +16.6930162     54320.24     251.4377 hatp23b.00000222.out.fits	04:50:23.309        	
306.0439276 +16.6930309     54673.15     251.5219 hatp23b.00000223.out.fits	04:51:28.091        	
306.0439293 +16.6930258     54941.54     252.4131 hatp23b.00000224.out.fits	04:52:32.858        	
306.0439161 +16.6930374      54258.6      252.526 hatp23b.00000225.out.fits	04:53:37.655        	
306.0439526 +16.6930348     54935.17     253.2541 hatp23b.00000226.out.fits	04:54:42.437        	
