306.0602241 +16.7605196     46332.56     238.9643 hatp23b.00000040.out.fits	01:22:01.902        	
306.0602279 +16.7604858     45608.78     237.5418 hatp23b.00000041.out.fits	01:23:06.699        	
306.0602102 +16.7605044     46703.34     237.3001 hatp23b.00000042.out.fits	01:24:11.496        	
306.0602366 +16.7604858     46402.12     231.9949 hatp23b.00000043.out.fits	01:25:16.262        	
306.0602063 +16.7605043     46401.31     230.8554 hatp23b.00000044.out.fits	01:26:21.028        	
306.0602338 +16.7605178     47105.03     231.0867 hatp23b.00000045.out.fits	01:27:25.826        	
306.0602454 +16.7605000     46696.18     229.9491 hatp23b.00000046.out.fits	01:28:30.592        	
306.0602185 +16.7605068     46907.08     229.6859 hatp23b.00000047.out.fits	01:29:35.358        	
306.0602240 +16.7605077     46582.11     232.2482 hatp23b.00000048.out.fits	01:30:40.154        	
306.0602206 +16.7605099     42789.95     241.1981 hatp23b.00000049.out.fits	01:31:44.921        	
306.0602083 +16.7604878     46214.76     229.9904 hatp23b.00000050.out.fits	01:32:49.706        	
306.0602088 +16.7604935     46680.28     230.7994 hatp23b.00000051.out.fits	01:33:54.503        	
306.0602066 +16.7604987     46301.16     233.8981 hatp23b.00000052.out.fits	01:34:59.293        	
306.0601815 +16.7605113     46062.74     230.9074 hatp23b.00000053.out.fits	01:36:04.090        	
306.0601999 +16.7604986     46068.38     230.8898 hatp23b.00000054.out.fits	01:37:08.872        	
306.0601968 +16.7604896     46640.41     230.3963 hatp23b.00000055.out.fits	01:38:13.639        	
306.0601997 +16.7605021     46534.54     230.1565 hatp23b.00000056.out.fits	01:39:18.467        	
306.0602053 +16.7604929     46459.36     229.9484 hatp23b.00000057.out.fits	01:40:23.233        	
306.0601963 +16.7604938     46527.28     230.7511 hatp23b.00000058.out.fits	01:41:28.030        	
306.0601982 +16.7605120     47058.53     230.7527 hatp23b.00000059.out.fits	01:42:32.812        	
306.0602611 +16.7605260     47457.13     231.5841 hatp23b.00000060.out.fits	01:43:37.595        	
306.0601973 +16.7605072     46677.18      231.129 hatp23b.00000061.out.fits	01:44:42.376        	
306.0602075 +16.7604999     46785.64     230.9228 hatp23b.00000062.out.fits	01:45:47.158        	
306.0602492 +16.7605363     46521.76     230.1812 hatp23b.00000063.out.fits	01:46:52.003        	
306.0602463 +16.7605337     46592.12     230.8721 hatp23b.00000064.out.fits	01:47:56.769        	
306.0602395 +16.7605276     46507.09     230.7507 hatp23b.00000065.out.fits	01:49:01.535        	
306.0602371 +16.7605193     46983.41     231.6296 hatp23b.00000066.out.fits	01:50:06.317        	
306.0602132 +16.7605120     46960.25     230.8072 hatp23b.00000067.out.fits	01:51:11.098        	
306.0602275 +16.7605247     46605.34     230.9055 hatp23b.00000068.out.fits	01:52:15.880        	
306.0602453 +16.7605281     47119.32     231.5008 hatp23b.00000069.out.fits	01:53:20.662        	
306.0601862 +16.7604920     46838.97     231.3556 hatp23b.00000070.out.fits	01:54:25.445        	
306.0601964 +16.7604967     46911.26     231.6046 hatp23b.00000071.out.fits	01:55:30.226        	
306.0602062 +16.7604987     47253.24     231.5609 hatp23b.00000072.out.fits	01:56:34.992        	
306.0602039 +16.7605034     46891.32     231.9677 hatp23b.00000073.out.fits	01:57:39.758        	
306.0601823 +16.7604929     46840.68     231.4885 hatp23b.00000074.out.fits	01:58:44.588        	
306.0602413 +16.7605207     46679.56      231.456 hatp23b.00000075.out.fits	01:59:49.385        	
306.0601966 +16.7605030     47035.14     232.0441 hatp23b.00000076.out.fits	02:00:54.167        	
306.0602004 +16.7604957     46501.27     231.8056 hatp23b.00000077.out.fits	02:01:58.932        	
306.0602020 +16.7604941     46665.55     231.6194 hatp23b.00000078.out.fits	02:03:03.699        	
306.0602057 +16.7604983     46717.79      231.647 hatp23b.00000079.out.fits	02:04:08.465        	
306.0602443 +16.7605244     47029.47     232.2135 hatp23b.00000080.out.fits	02:05:13.232        	
